period,timestep,IDNPP-bioenergy-unspecified-ext-2023,IDNSM-bioenergy-unspecified-ext-2023,MYSSH-bioenergy-unspecified-ext-2023,PHLLU-bioenergy-unspecified-ext-2023,PHLMI-bioenergy-unspecified-ext-2023,PHLVI-bioenergy-unspecified-ext-2023,SGPXX-bioenergy-unspecified-ext-2023,THACE-bioenergy-unspecified-ext-2023,THANO-bioenergy-unspecified-ext-2023,THASO-bioenergy-unspecified-ext-2023,VNMCE-bioenergy-unspecified-ext-2023,VNMNO-bioenergy-unspecified-ext-2023,VNMSO-bioenergy-unspecified-ext-2023,BRNXX-combined-cycle-ext-2023,IDNJW-combined-cycle-ext-2023,IDNKA-combined-cycle-ext-2023,IDNNU-combined-cycle-ext-2023,IDNSL-combined-cycle-ext-2023,IDNSM-combined-cycle-ext-2023,MMRXX-combined-cycle-ext-2023,MYSPE-combined-cycle-ext-2023,MYSSH-combined-cycle-ext-2023,MYSSK-combined-cycle-ext-2023,PHLLU-combined-cycle-ext-2023,SGPXX-combined-cycle-ext-2023,THACE-combined-cycle-ext-2023,THANO-combined-cycle-ext-2023,THASO-combined-cycle-ext-2023,VNMNO-combined-cycle-ext-2023,VNMSO-combined-cycle-ext-2023,BRNXX-coal-subcritical-ext-2023,IDNJW-coal-subcritical-ext-2023,IDNKA-coal-subcritical-ext-2023,IDNNU-coal-subcritical-ext-2023,IDNPP-coal-subcritical-ext-2023,IDNSL-coal-subcritical-ext-2023,IDNSM-coal-subcritical-ext-2023,LAOXX-coal-subcritical-ext-2023,MMRXX-coal-subcritical-ext-2023,MYSPE-coal-subcritical-ext-2023,MYSSK-coal-subcritical-ext-2023,PHLLU-coal-subcritical-ext-2023,PHLMI-coal-subcritical-ext-2023,PHLVI-coal-subcritical-ext-2023,THACE-coal-subcritical-ext-2023,THANO-coal-subcritical-ext-2023,VNMCE-coal-subcritical-ext-2023,VNMNO-coal-subcritical-ext-2023,VNMSO-coal-subcritical-ext-2023,IDNJW-coal-supercritical-ext-2023,IDNML-coal-supercritical-ext-2023,PHLLU-coal-supercritical-ext-2023,THACE-coal-supercritical-ext-2023,VNMCE-coal-supercritical-ext-2023,VNMNO-coal-supercritical-ext-2023,VNMSO-coal-supercritical-ext-2023,IDNJW-coal-ultrasupercritical-ext-2023,MYSPE-coal-ultrasupercritical-ext-2023,IDNJW-oil-unspecified-ext-2023,IDNML-oil-unspecified-ext-2023,IDNNU-oil-unspecified-ext-2023,IDNPP-oil-unspecified-ext-2023,IDNSM-oil-unspecified-ext-2023,KHMXX-oil-unspecified-ext-2023,PHLLU-oil-unspecified-ext-2023,PHLMI-oil-unspecified-ext-2023,PHLVI-oil-unspecified-ext-2023,VNMCE-oil-unspecified-ext-2023,IDNJW-geothermal-unspecified-ext-2023,IDNNU-geothermal-unspecified-ext-2023,IDNSL-geothermal-unspecified-ext-2023,IDNSM-geothermal-unspecified-ext-2023,PHLLU-geothermal-unspecified-ext-2023,PHLMI-geothermal-unspecified-ext-2023,PHLVI-geothermal-unspecified-ext-2023,IDNJW-hydro-unspecified-ext-2023,IDNKA-hydro-unspecified-ext-2023,IDNNU-hydro-unspecified-ext-2023,IDNSL-hydro-unspecified-ext-2023,IDNSM-hydro-unspecified-ext-2023,KHMXX-hydro-unspecified-ext-2023,LAOXX-hydro-unspecified-ext-2023,MMRXX-hydro-unspecified-ext-2023,MYSPE-hydro-unspecified-ext-2023,MYSSH-hydro-unspecified-ext-2023,MYSSK-hydro-unspecified-ext-2023,PHLLU-hydro-unspecified-ext-2023,PHLMI-hydro-unspecified-ext-2023,PHLVI-hydro-unspecified-ext-2023,THACE-hydro-unspecified-ext-2023,THANO-hydro-unspecified-ext-2023,THASO-hydro-unspecified-ext-2023,VNMCE-hydro-unspecified-ext-2023,VNMNO-hydro-unspecified-ext-2023,VNMSO-hydro-unspecified-ext-2023,BRNXX-open-cycle-gas-turbine-ext-2023,IDNJW-open-cycle-gas-turbine-ext-2023,IDNKA-open-cycle-gas-turbine-ext-2023,IDNML-open-cycle-gas-turbine-ext-2023,IDNNU-open-cycle-gas-turbine-ext-2023,IDNPP-open-cycle-gas-turbine-ext-2023,IDNSL-open-cycle-gas-turbine-ext-2023,IDNSM-open-cycle-gas-turbine-ext-2023,MMRXX-open-cycle-gas-turbine-ext-2023,MYSPE-open-cycle-gas-turbine-ext-2023,MYSSK-open-cycle-gas-turbine-ext-2023,PHLLU-open-cycle-gas-turbine-ext-2023,SGPXX-open-cycle-gas-turbine-ext-2023,THACE-open-cycle-gas-turbine-ext-2023,THASO-open-cycle-gas-turbine-ext-2023,VNMSO-open-cycle-gas-turbine-ext-2023,BRNXX-photovoltaic-unspecified-ext-2023,IDNJW-photovoltaic-unspecified-ext-2023,IDNKA-photovoltaic-unspecified-ext-2023,IDNML-photovoltaic-unspecified-ext-2023,IDNNU-photovoltaic-unspecified-ext-2023,KHMXX-photovoltaic-unspecified-ext-2023,MMRXX-photovoltaic-unspecified-ext-2023,MYSPE-photovoltaic-unspecified-ext-2023,MYSSH-photovoltaic-unspecified-ext-2023,MYSSK-photovoltaic-unspecified-ext-2023,PHLLU-photovoltaic-unspecified-ext-2023,PHLMI-photovoltaic-unspecified-ext-2023,PHLVI-photovoltaic-unspecified-ext-2023,SGPXX-photovoltaic-unspecified-ext-2023,THACE-photovoltaic-unspecified-ext-2023,THANO-photovoltaic-unspecified-ext-2023,VNMCE-photovoltaic-unspecified-ext-2023,VNMNO-photovoltaic-unspecified-ext-2023,VNMSO-photovoltaic-unspecified-ext-2023,IDNJW-waste-ext-2023,IDNKA-waste-ext-2023,IDNML-waste-ext-2023,IDNNU-waste-ext-2023,IDNPP-waste-ext-2023,IDNSL-waste-ext-2023,IDNSM-waste-ext-2023,KHMXX-waste-ext-2023,SGPXX-waste-ext-2023,VNMNO-waste-ext-2023,VNMNO-wind-offshore-unspecified-ext-2023,VNMSO-wind-offshore-unspecified-ext-2023,IDNSL-wind-onshore-ext-2023,PHLLU-wind-onshore-ext-2023,PHLVI-wind-onshore-ext-2023,THANO-wind-onshore-ext-2023,THASO-wind-onshore-ext-2023,VNMCE-wind-onshore-ext-2023,VNMNO-wind-onshore-ext-2023,VNMSO-wind-onshore-ext-2023
2023,2023-02-15,71.6447332417,1840.0,12.0,145.0,51.0,0.0,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,19.964839900000072,0.0,437.082737603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.96907438366699,0.0,288.355095842,362.900872883,0.0,17.832591699999966,0.0,0.0,169.0,3412.0005536395674,0.0,0.0,207.77275767500004,0.0,1453.0631302330833,0.0,0.0,0.0,0.0,608.1199398801004,0.0,538.1876223330003,660.0,0.0,1075.5393820475006,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,963.670365344,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158333333333,71.3,0.0,76.1412646167,1.475,37.1541666667,54.4,228.791666667,0.0,0.0,213.066666667,10.35,85.4791666667,5.83333333333,54.75,83.9791666667,795.175,62.8333333333,1042.08333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,33.3004583333,537.52475,60.6,76.27375,20.58994230830001,712.970833333,54.8108333333,936.36,3.9975,461.9
2023,2023-02-16,72.4745950167,1840.0,12.0,145.0,51.0,0.0,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,32.52850735800001,0.0,441.914662275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.024167816333,0.0,294.434961817,367.252265233,0.0,0.0,0.0,0.0,169.0,3424.439062698268,0.0,0.0,218.22114638299996,0.0,1765.4443773703863,0.0,0.0,0.0,0.0,694.6628327645008,0.0,590.217843997,660.0,0.0,1200.0,434.22709086228974,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,389.2199306,731.584,123.264,2578.412,389.844,353.25,36.675,970.96832411,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154166666667,85.25,0.0,77.0232097667,1.45,41.1708333333,54.4,295.020833333,0.0,0.0,208.533333333,11.25,87.0333333333,6.76666666667,104.025,86.875,779.583333333,53.1666666667,1167.13333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,40.52475,543.0,98.475,74.37875,28.04619951669997,453.8125,45.4425,429.84,4.875,380.266666667
2023,2023-02-17,75.2408009333,1840.0,12.0,145.0,51.0,31.517061683300085,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24497671700004,0.0,441.855564749,0.0,0.0,76.06083219670006,0.0,0.0,0.0,0.0,0.0,124.33482185,0.0,314.70118173299994,382.123573067,0.0,45.88122693330001,0.0,0.0,169.0,3442.9385228,0.0,0.0,264.06470121700005,0.0,2461.3359975288186,0.0,0.0,0.0,0.0,1040.489142412001,0.0,788.5749806703,660.0,0.0,1200.0,1213.54177858886,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,970.87906541,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,74.4,0.0,79.9630269333,1.0,50.2083333333,54.4,289.0,0.0,0.0,208.533333333,10.8,85.4791666667,10.0333333333,95.8125,66.6041666667,779.583333333,59.2083333333,1146.29166667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,67.351375,456.3915,62.7041666667,58.4291666667,34.125,308.25,32.9108333333,163.08,8.07083333333,262.983333333
2023,2023-02-18,75.2408009333,1840.0,12.0,145.0,51.0,40.78373411670009,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,90.32137766700004,0.0,447.934383155,0.0,0.0,90.40112051332994,0.0,0.0,0.0,0.0,0.0,125.39408195033299,0.0,314.70118173299994,382.023573067,0.0,78.28539360000002,0.0,0.0,169.0,3513.9897892630006,0.0,0.0,275.39341218300007,0.0,2535.08789418134,0.0,0.0,0.0,0.0,1051.3391424120005,0.0,811.0289913296997,660.0,0.0,1200.0,1135.099397011802,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,980.060285958,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191666666667,63.55,0.0,79.9630269333,1.1,50.2083333333,54.4,301.041666667,0.0,0.0,226.666666667,8.55,82.3708333333,8.86666666667,125.925,136.104166667,826.358333333,53.1666666667,1146.29166667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,100.877875,464.627,30.3,54.3233333333,35.175,64.5041666667,13.2008333333,308.88,16.4341666667,322.4
2023,2023-02-19,75.7940421167,1840.0,12.0,145.0,51.0,61.61498555830008,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,97.85957814199998,0.0,460.860081922,0.0,0.0,119.54836381333007,0.0,0.0,0.0,0.0,0.0,127.60843548333331,0.0,318.75442571699995,384.982834633,0.0,28.973452866700086,0.0,0.0,169.0,3738.8411586700004,0.0,0.0,279.238089925,0.0,2763.2369491354943,0.0,0.0,0.0,0.0,1102.8344043415002,0.0,818.0502023337001,660.0,0.0,1200.0,1281.7355007938977,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,999.582779172,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791666666667,79.05,0.0,80.5509903667,1.025,50.2083333333,54.4,252.875,0.0,0.0,222.133333333,6.975,66.8291666667,6.06666666667,125.925,110.041666667,857.541666667,26.5833333333,1125.45,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,108.5,239.68925,84.2508333333,60.9558333333,31.6875,298.545833333,8.88166666667,774.36,23.0316666667,98.1666666667
2023,2023-02-20,75.2408009333,1840.0,12.0,145.0,51.0,51.864979791699966,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,87.80864417499998,0.0,453.43601419699996,0.0,0.0,93.2011205133299,0.0,0.0,0.0,0.0,0.0,125.460748617,0.0,314.70118173299994,381.948573067,0.0,0.0,0.0,0.0,169.0,3715.6304997630004,0.0,0.0,272.18437895799997,0.0,2409.887805074253,0.0,0.0,0.0,0.0,1029.6391424120006,0.0,738.5691083300001,660.0,0.0,1200.0,162.34424575009984,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,334.2235602669999,731.584,123.264,2578.412,389.844,353.25,36.675,988.36974424,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,85.25,0.0,79.9630269333,1.175,32.1333333333,54.4,174.604166667,0.0,0.0,217.6,4.95,73.0458333333,6.06666666667,120.45,89.7708333333,795.175,24.1666666667,979.558333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,108.472875,520.78225,176.665833333,108.48875,28.0125,657.6,2.49416666667,1354.32,17.8208333333,329.633333333
2023,2023-02-21,74.4109391583,1840.0,12.0,145.0,51.0,52.91913492499998,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64010957529996,0.0,456.463366669,0.0,0.0,72.50735469999995,0.0,0.0,0.0,0.0,0.0,123.86769180033299,0.0,308.621315758,377.472180717,0.0,0.0,0.0,0.0,169.0,3630.5746597630014,0.0,0.0,249.52695702499994,0.0,1762.743235851073,0.0,0.0,0.0,0.0,935.3462495276005,0.0,604.1573369999999,660.0,0.0,0.0,883.9683031072901,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,398.049388033,731.584,123.264,2578.412,389.844,353.25,36.675,992.942144477,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141666666667,79.05,0.0,79.0810817833,1.325,35.1458333333,55.4666666667,301.041666667,0.0,0.0,231.2,9.45,46.625,7.0,117.7125,89.7708333333,732.808333333,47.125,1146.29166667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,95.046,543.0,105.881666667,156.3375,38.9625,906.483333333,16.6075,1367.28,13.2058333333,462.933333333
2023,2023-02-22,72.197974425,1840.0,12.0,145.0,51.0,45.17119375000004,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47757339200001,0.0,462.761133552,0.0,0.0,19.11286810000007,0.0,0.0,0.0,0.0,0.0,119.638984733333,0.0,292.4083398249999,366.18513444999996,0.0,0.0,0.0,0.0,169.0,3692.5771226200013,0.0,0.0,212.29243541700004,0.0,1183.686232156107,0.0,0.0,0.0,0.0,665.8152018096,0.0,480.63216667000006,660.0,0.0,201.74260704751055,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,375.62215096700004,731.584,123.264,2578.412,389.844,353.25,36.675,1002.454056634,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,80.6,0.0,76.72922805,1.075,43.1791666667,54.4,325.125,0.0,0.0,163.2,8.1,27.975,7.7,125.925,150.583333333,857.541666667,55.5833333333,1167.13333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,102.04425,543.0,109.753333333,192.81625,34.725,887.075,40.0891666667,1615.68,16.4558333333,411.783333333
2023,2023-02-23,72.4745950167,1840.0,12.0,145.0,51.0,0.0,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42064100869999,0.0,458.348135346,0.0,0.0,22.61286810000007,0.0,0.0,0.0,0.0,0.0,119.609818066667,0.0,294.434961817,367.452265233,0.0,0.0,0.0,0.0,169.0,3674.400547832999,0.0,0.0,220.49082412499996,0.0,1419.9848734134416,0.0,0.0,0.0,0.0,700.8628327645006,0.0,519.840721667,660.0,0.0,61.86899918901031,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,345.5374306,731.584,123.264,2578.412,389.844,353.25,36.675,995.788828774,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195833333333,79.05,0.0,77.0232097667,1.25,52.2166666667,56.5333333333,282.979166667,0.0,0.0,217.6,11.25,69.9375,4.2,136.875,118.729166667,810.766666667,62.8333333333,1146.29166667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,100.877875,543.0,142.1575,144.809583333,46.9441176250001,814.579166667,43.9216666667,1847.88,14.8416666667,487.733333333
2023,2023-02-24,75.2408009333,1840.0,12.0,145.0,51.0,14.13372835000007,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,76.383177192,0.0,452.379262486,0.0,0.0,95.53445384666992,0.0,0.0,0.0,0.0,0.0,125.431581950333,0.0,314.70118173299994,381.648573067,0.0,52.782893599999966,0.0,0.0,169.0,3580.7688220169994,0.0,0.0,265.639701217,0.0,2148.545157254958,0.0,0.0,0.0,0.0,1055.989142412001,0.0,641.878314003,660.0,0.0,793.6403119249003,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,986.77366588,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154166666667,58.9,0.0,79.9630269333,1.475,48.2,60.8,295.020833333,0.0,0.0,240.266666667,9.225,83.925,3.73333333333,150.5625,162.166666667,748.4,62.8333333333,896.191666667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,45.8322083333,543.0,55.8025,173.3925,53.0625,517.745833333,52.8033333333,1818.72,5.785,490.833333333
2023,2023-02-25,75.2408009333,1840.0,12.0,145.0,51.0,49.97956744999999,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,83.92137766700006,0.0,444.972552785,0.0,0.0,165.18937291666987,0.0,0.0,0.0,0.0,0.0,131.215845833,0.0,314.70118173299994,381.848573067,0.0,0.0,0.0,0.0,169.0,3593.9204344,0.0,0.0,275.39341218300007,0.0,2304.237866223869,0.0,0.0,0.0,0.0,1038.9391424120008,0.0,645.4014913299998,660.0,0.0,1200.0,185.68910947137056,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,396.4227269329999,731.584,123.264,2578.412,389.844,353.25,36.675,975.586847859,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,75.95,0.0,79.9630269333,1.275,38.1583333333,60.8,180.625,0.0,0.0,244.8,8.55,46.625,6.53333333333,150.5625,167.958333333,748.4,62.8333333333,708.616666667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,18.1195,543.0,114.466666667,201.8175,61.725,469.795833333,78.7791666667,1475.28,2.18833333333,517.183333333
2023,2023-02-26,76.0706627083,1840.0,12.0,145.0,51.0,6.837903666699958,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,97.17231163299999,0.0,446.038306462,0.0,0.0,172.00951707999997,0.0,0.0,0.0,0.0,0.0,131.66214255033302,0.0,320.781047708,386.074965417,0.0,26.663732500000037,0.0,0.0,169.0,3566.3426623369996,0.0,0.0,277.232767667,0.0,2736.118106066185,0.0,0.0,0.0,0.0,1131.6820353161006,12.844972083299993,696.2847466699998,660.0,0.0,48.834081944559784,1468.2897976827946,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,977.196522454,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229166666667,83.7,0.0,68.0,1.375,43.1791666667,57.6,222.770833333,0.0,0.0,240.266666667,11.25,87.0333333333,6.3,125.925,153.479166667,779.583333333,62.8333333333,896.191666667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,27.3329583333,543.0,88.88,173.708333333,68.0625,368.1875,64.1183333333,1379.16,3.29333333333,522.35
2023,2023-02-27,75.2408009333,1840.0,12.0,145.0,51.0,20.94414645830011,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,88.18804433370002,0.0,438.537417732,0.0,0.0,159.53589542999987,0.0,0.0,0.0,0.0,0.0,130.636215783333,0.0,314.70118173299994,381.748573067,0.0,59.93706026669997,0.0,0.0,169.0,3511.9777506729997,0.0,0.0,267.009378958,0.0,2628.048275033505,0.0,0.0,0.0,0.0,1024.989142412001,13.9630269333,641.68160833,660.0,0.0,331.8644933875403,1168.7116913713403,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,965.867459942,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204166666667,89.9,0.0,66.0,1.375,54.225,56.5333333333,174.604166667,0.0,0.0,240.266666667,10.125,71.4916666667,5.6,128.6625,156.375,857.541666667,65.25,1146.29166667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,21.4468333333,543.0,48.6483333333,182.709583333,60.4875,262.583333333,65.0308333333,934.2,2.58916666667,530.1
2023,2023-02-28,74.9641803417,1840.0,12.0,145.0,51.0,40.91914069170002,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24497671700004,0.0,445.591948461,0.0,0.0,130.85531879666996,0.0,0.0,0.0,0.0,0.0,128.534362250333,0.0,312.674559742,380.38144228299996,0.0,61.405113966700014,0.0,0.0,169.0,3487.991279967,0.0,0.0,256.580667992,0.0,2333.209696186499,0.0,0.0,0.0,0.0,994.5915114571003,19.6690452167,563.9838476700002,660.0,0.0,1200.0,315.08807811321924,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1308.16,13.44,3.136,402.304,731.584,123.264,2578.412,389.844,353.25,36.675,976.522359982,151.646,183.027,4.65,50.666,126.712,21.708,1090.79,1573.26,335.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204166666667,86.8,0.0,60.0,1.3,49.2041666667,54.4,295.020833333,0.0,0.0,240.266666667,11.475,40.4083333333,7.93333333333,142.35,150.583333333,873.133333333,60.4166666667,1167.13333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,33.445125,536.71025,44.8608333333,223.925833333,64.3875,231.1875,56.0883333333,590.76,4.01916666667,491.866666667
2023,2023-03-01,72.197974425,1840.0,12.0,145.0,51.0,0.0,278.0,268.0,210.0,73.0,200.0,85.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,30.015773867000064,0.0,438.619598886,0.0,0.0,48.54692222999989,0.0,0.0,0.0,0.0,0.0,122.241301650333,0.0,291.6283398249999,366.00313445,0.0,0.0,0.0,0.0,169.0,3297.864720003,0.0,0.0,252.54643541700005,0.0,1606.289372404202,0.0,0.0,0.0,0.0,550.2609418096001,0.0,432.7505833370001,660.0,0.0,991.2838270410305,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,1384.08,14.22,3.318,396.4113176333001,774.042,138.672,2659.68,389.844,421.545,35.175,963.72603925,144.188,141.873,4.0,52.822,150.976,30.456,1171.164,1807.232,383.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191666666667,79.05,0.0,76.72922805,1.075,50.2083333333,54.4,301.041666667,0.0,0.0,249.333333333,9.0,82.3708333333,11.2,131.4,150.583333333,888.725,60.4166666667,1083.76666667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,226.98,60.0,20.1629166667,538.656,88.9641666667,162.0225,26.150360416700096,350.491666667,28.835,568.08,2.42666666667,427.283333333
