snapshot,IDNKA,MYSPE,MYSSK,MYSSH,SGPXX,THANO,THASO,THACE
01/01/2030 00:00,2363.104,17021.41322,5827.999,821.031,8295.588,6172.54,3355.44,18228.98
01/01/2030 01:00,2250.433,17619.26619,6938.326,977.45,8468.171,6733.68,3660.48,19886.16
01/01/2030 02:00,2254.4,18333.36893,7660.498,1079.188,8585.852,6733.68,3660.48,19886.16
01/01/2030 03:00,2346.177,18531.07593,7316.227,1030.688,8559.382,6733.68,3660.48,19886.16
01/01/2030 04:00,2390.523,18409.29146,6047.569,851.963,8431.231,6733.68,3660.48,19886.16
01/01/2030 05:00,2284.728,18663.12706,8299.086,1169.15,8364.302,6733.68,3660.48,19886.16
01/01/2030 06:00,2352.437,19189.02895,4565.486,643.172,8450.443,6733.68,3660.48,19886.16
01/01/2030 07:00,2360.989,19698.30563,4483.722,631.653,8491.004,6733.68,3660.48,19886.16
01/01/2030 08:00,2376.858,19944.24055,4497.455,633.588,8605.097,6733.68,3660.48,19886.16
01/01/2030 09:00,2415.914,19907.08203,4124.709,581.076,8680.983,6733.68,3660.48,19886.16
01/01/2030 10:00,2305.182,20051.00529,4567.757,643.492,8854.766,6733.68,3660.48,19886.16
01/01/2030 11:00,2333.394,22249.48435,4536.541,639.094,9035.019,7294.82,3965.52,21543.34
01/01/2030 12:00,2360.195,22578.39749,6093.641,858.454,9065.43,7855.96,4270.56,23200.52
01/01/2030 13:00,2252.549,22289.83272,7142.484,1006.211,8947.397,7855.96,4270.56,23200.52
01/01/2030 14:00,2264.363,21911.6988,7532.756,1061.192,8662.832,7294.82,3965.52,21543.34
01/01/2030 15:00,2378.092,21479.27414,6655.768,937.644,8424.648,6172.54,3355.44,18228.98
01/01/2030 16:00,2351.82,20576.90719,7258.823,1022.601,8258.779,5611.4,3050.4,16571.8
01/01/2030 17:00,2347.941,19578.10552,4836.132,681.3,8022.087,5611.4,3050.4,16571.8
01/01/2030 18:00,2381.442,18818.92246,4245.243,598.057,7786.117,5050.26,2745.36,14914.62
01/01/2030 19:00,2284.375,18190.22728,4649.099,654.951,7649.295,5050.26,2745.36,14914.62
01/01/2030 20:00,2381.442,17886.55828,4485.623,631.921,7645.805,5050.26,2745.36,14914.62
01/01/2030 21:00,2423.672,17719.69349,3730.044,525.477,7749.603,5611.4,3050.4,16571.8
01/01/2030 22:00,2320.787,18052.64146,4614.344,650.055,7924.185,5611.4,3050.4,16571.8
01/01/2030 23:00,2339.036,17566.28519,4421.659,622.91,8077.967,6172.54,3355.44,18228.98
02/01/2030 00:00,2318.054,18055.78906,7349.602,1035.39,8344.046,6733.68,3660.48,19886.16
02/01/2030 01:00,2314.174,18993.68793,7366.899,1037.826,8528.101,6733.68,3660.48,19886.16
02/01/2030 02:00,2325.9,19853.29829,7573.26,1066.898,8645.884,6733.68,3660.48,19886.16
02/01/2030 03:00,2379.591,20357.06139,7445.206,1048.858,8645.67,6733.68,3660.48,19886.16
02/01/2030 04:00,2281.554,20119.02715,7286.127,1026.447,8490.523,6733.68,3660.48,19886.16
02/01/2030 05:00,2356.316,20317.51577,4670.121,657.912,8501.654,6733.68,3660.48,19886.16
02/01/2030 06:00,2386.291,21234.01522,3934.243,554.244,8591.568,6733.68,3660.48,19886.16
02/01/2030 07:00,2299.98,21669.81984,4631.14,652.421,8736.585,6733.68,3660.48,19886.16
02/01/2030 08:00,2410.183,21946.55472,4126.981,581.396,8913.766,6733.68,3660.48,19886.16
02/01/2030 09:00,2387.966,21515.6088,4533.425,638.655,9020.901,6733.68,3660.48,19886.16
02/01/2030 10:00,2374.125,21286.19347,4583.181,645.664,9221.123,6733.68,3660.48,19886.16
02/01/2030 11:00,2377.828,23503.66373,4012.838,565.316,9381.651,7294.82,3965.52,21543.34
02/01/2030 12:00,2244.702,23982.98544,7579.068,1067.716,9344.561,7855.96,4270.56,23200.52
02/01/2030 13:00,2325.107,23851.58918,6953.488,979.586,9182.321,7855.96,4270.56,23200.52
02/01/2030 14:00,2331.807,23254.60234,7005.157,986.865,8947.348,7294.82,3965.52,21543.34
02/01/2030 15:00,2337.361,22550.724,7816.621,1101.182,8596.764,6172.54,3355.44,18228.98
02/01/2030 16:00,2294.073,21363.72149,6730.561,948.181,8256.45,5611.4,3050.4,16571.8
02/01/2030 17:00,2383.206,20493.8656,4320.722,608.69,7998.038,5050.26,2745.36,14914.62
02/01/2030 18:00,2349.175,19723.61314,4678.625,659.11,7809.553,5050.26,2745.36,14914.62
02/01/2030 19:00,2360.019,19052.22475,4535.696,638.975,7713.924,5050.26,2745.36,14914.62
02/01/2030 20:00,2414.944,18720.86113,3824.749,538.819,7710.476,5050.26,2745.36,14914.62
02/01/2030 21:00,2311.706,18897.21096,4567.704,643.484,7996.736,5050.26,2745.36,14914.62
02/01/2030 22:00,2385.762,19619.2355,4430.638,624.175,8530.431,5611.4,3050.4,16571.8
02/01/2030 23:00,2369.1,19736.2669,3699.62,521.191,9105.297,5611.4,3050.4,16571.8
03/01/2030 00:00,2257.31,21953.73715,7605.47,1071.435,9709.095,6172.54,3355.44,18228.98
03/01/2030 01:00,2358.344,23902.2887,6319.261,890.238,9957.119,6172.54,3355.44,18228.98
03/01/2030 02:00,2360.636,24833.89238,6325.03,891.051,10033.881,6733.68,3660.48,19886.16
03/01/2030 03:00,2268.859,25336.87387,8007.91,1128.13,9973.791,6733.68,3660.48,19886.16
03/01/2030 04:00,2356.757,25000.7783,7691.506,1083.556,9878.114,6733.68,3660.48,19886.16
03/01/2030 05:00,2386.556,25306.03166,3979.668,560.643,10028.913,6172.54,3355.44,18228.98
03/01/2030 06:00,2271.416,26652.73766,4746.973,668.739,10070.54,6172.54,3355.44,18228.98
03/01/2030 07:00,2363.898,27145.368,4541.031,639.727,10181.032,6172.54,3355.44,18228.98
03/01/2030 08:00,2378.974,27206.20742,4630.507,652.332,10232.509,6172.54,3355.44,18228.98
03/01/2030 09:00,2327.311,26155.24862,4564.06,642.971,10107.206,6172.54,3355.44,18228.98
03/01/2030 10:00,2406.833,24707.35483,4126.822,581.374,9957.031,6733.68,3660.48,19886.16
03/01/2030 11:00,2335.686,25956.04176,4539.393,639.496,9936.43,7294.82,3965.52,21543.34
03/01/2030 12:00,2322.726,26122.92768,7574.718,1067.103,9846.638,7855.96,4270.56,23200.52
03/01/2030 13:00,2356.757,25672.96944,6685.659,941.855,9556.673,7294.82,3965.52,21543.34
03/01/2030 14:00,2365.661,24900.22426,7001.965,986.415,9098.865,6733.68,3660.48,19886.16
03/01/2030 15:00,2282.436,24025.65754,7808.175,1099.992,8651.517,6172.54,3355.44,18228.98
03/01/2030 16:00,2356.669,22786.47677,7280.927,1025.715,8166.318,5050.26,2745.36,14914.62
03/01/2030 17:00,2348.117,21801.00485,3685.253,519.167,8122.64,5050.26,2745.36,14914.62
03/01/2030 18:00,2284.904,21061.65797,4756.269,670.049,7970.302,4489.12,2440.32,13257.44
03/01/2030 19:00,2391.316,20451.15125,4152.862,585.043,7903.625,4489.12,2440.32,13257.44
03/01/2030 20:00,2304.124,20084.2346,4703.556,662.623,7890.074,4489.12,2440.32,13257.44
03/01/2030 21:00,2384.528,20186.24626,4608.956,649.296,8132.927,4489.12,2440.32,13257.44
03/01/2030 22:00,2402.689,20926.43813,3749.376,528.201,8648.021,5050.26,2745.36,14914.62
03/01/2030 23:00,2262.159,20863.16935,4655.49,655.851,9216.299,5611.4,3050.4,16571.8
04/01/2030 00:00,2321.227,22586.42491,7154.959,1007.969,9762.195,5611.4,3050.4,16571.8
04/01/2030 01:00,2327.399,24239.22926,7524.267,1059.996,9971.827,6172.54,3355.44,18228.98
04/01/2030 02:00,2335.686,25379.54597,7530.55,1060.881,9997.718,6172.54,3355.44,18228.98
04/01/2030 03:00,2345.208,25852.31899,7962.27,1121.7,9947.849,5611.4,3050.4,16571.8
04/01/2030 04:00,2383.294,25341.52133,6744.359,950.125,9891.399,5611.4,3050.4,16571.8
04/01/2030 05:00,2268.506,25552.76933,4677.304,658.924,10019.986,5611.4,3050.4,16571.8
04/01/2030 06:00,2345.119,26767.44533,4563.056,642.829,10075.356,5050.26,2745.36,14914.62
04/01/2030 07:00,2398.546,27124.87694,3864.257,544.385,10113.342,5050.26,2745.36,14914.62
04/01/2030 08:00,2316.643,27105.01963,4647.303,654.698,10133.679,5050.26,2745.36,14914.62
04/01/2030 09:00,2385.939,25877.66875,4502.05,634.235,9932.256,5611.4,3050.4,16571.8
04/01/2030 10:00,2369.717,24765.87053,4463.228,628.766,9924.882,5611.4,3050.4,16571.8
04/01/2030 11:00,2267.713,25963.01294,4616.14,650.308,9994.392,6733.68,3660.48,19886.16
04/01/2030 12:00,2346.618,25951.18306,6510.683,917.205,9869.116,7294.82,3965.52,21543.34
04/01/2030 13:00,2240.647,25343.21131,7682.376,1082.27,9625.997,7294.82,3965.52,21543.34
04/01/2030 14:00,2256.34,24417.94507,7580.691,1067.945,9166.663,6733.68,3660.48,19886.16
04/01/2030 15:00,2353.407,23403.32093,7165.472,1009.45,8676.92,5611.4,3050.4,16571.8
04/01/2030 16:00,2387.614,22193.29238,7698.189,1084.497,8157.727,5050.26,2745.36,14914.62
04/01/2030 17:00,2281.642,21252.18254,4750.301,669.208,8087.338,4489.12,2440.32,13257.44
04/01/2030 18:00,2354.112,20719.24609,4562.211,642.71,7904.875,4489.12,2440.32,13257.44
04/01/2030 19:00,2364.515,20129.2938,4640.648,653.76,7843.509,4489.12,2440.32,13257.44
04/01/2030 20:00,2378.709,19801.90165,4620.154,650.873,7868.398,4489.12,2440.32,13257.44
04/01/2030 21:00,2413.269,19907.86365,4022.293,566.648,8135.862,4489.12,2440.32,13257.44
04/01/2030 22:00,2297.247,20801.48494,4559.834,642.376,8662.984,5050.26,2745.36,14914.62
04/01/2030 23:00,2326.958,20677.33449,4614.344,650.055,9249.161,5611.4,3050.4,16571.8
05/01/2030 00:00,2363.016,22426.51018,7296.119,1027.855,9770.679,5611.4,3050.4,16571.8
05/01/2030 01:00,2265.95,24111.00173,7770.817,1094.729,9976.77,6172.54,3355.44,18228.98
05/01/2030 02:00,2272.914,25140.62448,7706.881,1085.722,10045.714,6172.54,3355.44,18228.98
05/01/2030 03:00,2378.533,25752.82118,6546.896,922.307,9961.581,6172.54,3355.44,18228.98
05/01/2030 04:00,2352.437,25269.48576,8250.276,1162.274,9861.579,5611.4,3050.4,16571.8
05/01/2030 05:00,2342.034,25837.32038,4713.803,664.066,9974.297,5611.4,3050.4,16571.8
05/01/2030 06:00,2382.765,26883.63173,4084.197,575.369,10114.042,5611.4,3050.4,16571.8
05/01/2030 07:00,2289.048,26950.80859,4711.901,663.798,10212.891,5611.4,3050.4,16571.8
05/01/2030 08:00,2385.057,26988.83323,4583.075,645.65,10227.283,5611.4,3050.4,16571.8
05/01/2030 09:00,2420.146,25970.19538,3611.464,508.772,10079.814,5611.4,3050.4,16571.8
05/01/2030 10:00,2311.177,24911.4204,4546.946,640.56,9877.504,6172.54,3355.44,18228.98
05/01/2030 11:00,2331.542,26379.1715,4449.706,626.861,9915.197,6733.68,3660.48,19886.16
05/01/2030 12:00,2323.343,26646.40022,7751.338,1091.985,9838.369,7294.82,3965.52,21543.34
05/01/2030 13:00,2327.751,26140.25002,7753.95,1092.353,9600.847,7294.82,3965.52,21543.34
05/01/2030 14:00,2337.361,25276.66819,7687.729,1083.024,9158.707,6733.68,3660.48,19886.16
05/01/2030 15:00,2385.762,24374.42798,7506.519,1057.496,8756.324,5611.4,3050.4,16571.8
05/01/2030 16:00,2281.554,23067.8591,8333.433,1173.989,8437.338,5050.26,2745.36,14914.62
05/01/2030 17:00,2354.288,21956.90587,4633.2,652.711,8136.579,5050.26,2745.36,14914.62
05/01/2030 18:00,2387.614,21263.37869,3607.714,508.244,7992.064,4489.12,2440.32,13257.44
05/01/2030 19:00,2302.361,20640.15484,4718.715,664.758,7888.392,4489.12,2440.32,13257.44
05/01/2030 20:00,2412.475,20303.27765,4151.277,584.819,7881.058,4489.12,2440.32,13257.44
05/01/2030 21:00,2384.352,20293.79262,3969.421,559.2,8210.125,5050.26,2745.36,14914.62
05/01/2030 22:00,2371.127,20934.3388,4595.751,647.435,8750.827,5611.4,3050.4,16571.8
05/01/2030 23:00,2360.636,20841.81218,4044.952,569.841,9270.678,5611.4,3050.4,16571.8
06/01/2030 00:00,2250.257,22367.36074,7739.709,1090.347,9735.588,6172.54,3355.44,18228.98
06/01/2030 01:00,2334.011,24042.97987,7209.323,1015.627,9937.451,6172.54,3355.44,18228.98
06/01/2030 02:00,2336.391,24980.92099,7262.501,1023.119,9949.811,6733.68,3660.48,19886.16
06/01/2030 03:00,2342.21,25475.87506,8011.306,1128.608,9891.255,6733.68,3660.48,19886.16
06/01/2030 04:00,2295.748,25197.66144,8388.853,1181.796,9859.077,6733.68,3660.48,19886.16
06/01/2030 05:00,2382.236,25302.86294,4310.58,607.261,10053.004,6172.54,3355.44,18228.98
06/01/2030 06:00,2353.054,25995.54514,3674.478,517.649,10120.625,6172.54,3355.44,18228.98
06/01/2030 07:00,2360.989,26588.72952,4774.914,672.675,10112.531,6172.54,3355.44,18228.98
06/01/2030 08:00,2413.886,26983.34078,3807.054,536.326,10085.142,6172.54,3355.44,18228.98
06/01/2030 09:00,2307.562,25956.88675,4536.277,639.057,10134.593,6733.68,3660.48,19886.16
06/01/2030 10:00,2369.364,24920.08157,4435.128,624.807,10124.664,6733.68,3660.48,19886.16
06/01/2030 11:00,2359.402,26129.89886,3643.526,513.289,10085.614,7294.82,3965.52,21543.34
06/01/2030 12:00,2255.635,26265.94258,7682.703,1082.316,9998.169,7855.96,4270.56,23200.52
06/01/2030 13:00,2353.142,25408.06445,6478.208,912.63,9695.044,7855.96,4270.56,23200.52
06/01/2030 14:00,2370.598,24786.36158,6620.89,932.731,9228.442,6733.68,3660.48,19886.16
06/01/2030 15:00,2270.358,24054.17602,8096.658,1140.632,8895.809,6172.54,3355.44,18228.98
06/01/2030 16:00,2353.407,22835.4863,8308.898,1170.532,8645.728,5611.4,3050.4,16571.8
06/01/2030 17:00,2389.377,21698.97206,3799.554,535.27,8353.423,5050.26,2745.36,14914.62
06/01/2030 18:00,2276.705,20956.49872,4459.9,628.297,8159.764,5050.26,2745.36,14914.62
06/01/2030 19:00,2364.868,20367.32805,4752.308,669.491,8035.831,4489.12,2440.32,13257.44
06/01/2030 20:00,2378.621,19960.06303,4457.893,628.014,7995.51,5050.26,2745.36,14914.62
06/01/2030 21:00,2318.847,19799.53567,4526.083,637.621,8100.306,5050.26,2745.36,14914.62
06/01/2030 22:00,2390.523,19995.65832,4111.346,579.194,8315.524,5611.4,3050.4,16571.8
06/01/2030 23:00,2328.633,19832.74386,4129.569,581.761,8584.866,5611.4,3050.4,16571.8
07/01/2030 00:00,2328.457,20588.7582,7625.379,1074.24,8984.598,6172.54,3355.44,18228.98
07/01/2030 01:00,2365.573,22016.9003,7255.777,1022.172,9191.707,6733.68,3660.48,19886.16
07/01/2030 02:00,2377.916,22722.46862,7395.544,1041.862,9309.958,6733.68,3660.48,19886.16
07/01/2030 03:00,2284.111,23142.2184,8281.71,1166.702,9291.298,6733.68,3660.48,19886.16
07/01/2030 04:00,2359.314,22762.60574,7793.654,1097.946,9162.038,6733.68,3660.48,19886.16
07/01/2030 05:00,2355.699,22858.30109,4634.257,652.86,9133.254,6733.68,3660.48,19886.16
07/01/2030 06:00,2289.313,23317.76549,4534.27,638.774,9177.474,6172.54,3355.44,18228.98
07/01/2030 07:00,2395.813,23500.49501,4214.608,593.741,9168.463,6172.54,3355.44,18228.98
07/01/2030 08:00,2303.066,23524.15478,4621.422,651.052,9185.548,6733.68,3660.48,19886.16
07/01/2030 09:00,2384.087,23122.57234,4578.638,645.025,9343.345,6733.68,3660.48,19886.16
07/01/2030 10:00,2396.871,23055.39547,3704.374,521.861,9458.676,6733.68,3660.48,19886.16
07/01/2030 11:00,2255.017,24715.17101,4505.536,634.726,9534.025,7294.82,3965.52,21543.34
07/01/2030 12:00,2335.774,24779.17915,7193.782,1013.438,9547.181,7855.96,4270.56,23200.52
07/01/2030 13:00,2319.023,24475.61578,7740.629,1090.476,9415.604,7855.96,4270.56,23200.52
07/01/2030 14:00,2337.714,23786.73605,7744.815,1091.066,9084.379,7294.82,3965.52,21543.34
07/01/2030 15:00,2336.215,23152.56955,8104.699,1141.765,8781.36,6172.54,3355.44,18228.98
07/01/2030 16:00,2386.908,22035.91262,7142.939,1006.275,8405.825,5611.4,3050.4,16571.8
07/01/2030 17:00,2277.587,21150.99475,4670.544,657.972,8222.279,5050.26,2745.36,14914.62
07/01/2030 18:00,2352.525,20328.58516,4663.624,656.997,7996.614,5050.26,2745.36,14914.62
07/01/2030 19:00,2401.102,19757.62407,3890.614,548.098,7810.917,5050.26,2745.36,14914.62
07/01/2030 20:00,2316.731,19374.0822,4573.356,644.28,7807.121,5050.26,2745.36,14914.62
07/01/2030 21:00,2386.203,19195.34527,4487.789,632.226,7911.647,5050.26,2745.36,14914.62
07/01/2030 22:00,2364.339,19235.69364,4485.623,631.921,8074.873,5611.4,3050.4,16571.8
07/01/2030 23:00,2272.121,18535.80789,4508.23,635.106,8200.877,6172.54,3355.44,18228.98
08/01/2030 00:00,2364.515,18504.18406,6613.116,931.636,8427.402,6172.54,3355.44,18228.98
08/01/2030 01:00,2251.403,19294.99095,7749.049,1091.662,8533.425,6733.68,3660.48,19886.16
08/01/2030 02:00,2270.27,20149.86936,7806.474,1099.752,8647.477,6733.68,3660.48,19886.16
08/01/2030 03:00,2349.351,20561.08471,7602.966,1071.083,8622.156,6733.68,3660.48,19886.16
08/01/2030 04:00,2396.254,20394.21992,7757.592,1092.866,8600.739,6733.68,3660.48,19886.16
08/01/2030 05:00,2288.078,20544.48062,4667.691,657.57,8641.618,6733.68,3660.48,19886.16
08/01/2030 06:00,2355.611,21060.09474,4611.544,649.66,8663.73,6733.68,3660.48,19886.16
08/01/2030 07:00,2365.926,21353.37034,4614.978,650.144,8752.484,6733.68,3660.48,19886.16
08/01/2030 08:00,2381.53,21414.42101,4594.22,647.22,8852.545,6733.68,3660.48,19886.16
08/01/2030 09:00,2416.972,21290.20718,4168.602,587.26,8958.556,6733.68,3660.48,19886.16
08/01/2030 10:00,2289.753,21385.90253,4528.196,637.918,9153.979,7294.82,3965.52,21543.34
08/01/2030 11:00,2331.278,23324.10293,4493.441,633.022,9384.401,7855.96,4270.56,23200.52
08/01/2030 12:00,2362.928,24015.30638,7364.436,1037.479,9458.391,7855.96,4270.56,23200.52
08/01/2030 13:00,2263.128,23943.48206,7646.458,1077.21,9383.093,7855.96,4270.56,23200.52
08/01/2030 14:00,2281.025,23308.25933,7818.825,1101.492,9110.047,7294.82,3965.52,21543.34
08/01/2030 15:00,2374.389,22577.5525,6985.539,984.101,8817.591,6172.54,3355.44,18228.98
08/01/2030 16:00,2350.497,21189.86438,7905.211,1113.662,8468.866,5611.4,3050.4,16571.8
08/01/2030 17:00,2350.585,20419.52743,4577.212,644.824,8220.542,5611.4,3050.4,16571.8
08/01/2030 18:00,2389.024,19699.88999,4286.442,603.861,8039.391,5050.26,2745.36,14914.62
08/01/2030 19:00,2288.343,19217.50518,4695.897,661.544,7951.558,5050.26,2745.36,14914.62
08/01/2030 20:00,2387.261,19051.422,3689.531,519.77,7932.721,5050.26,2745.36,14914.62
08/01/2030 21:00,2421.027,19130.51326,3790.046,533.93,8218.871,5611.4,3050.4,16571.8
08/01/2030 22:00,2298.393,20067.60938,4630.242,652.294,8809.324,5611.4,3050.4,16571.8
08/01/2030 23:00,2333.746,20427.4281,4421.87,622.94,9439.383,6172.54,3355.44,18228.98
09/01/2030 00:00,2321.492,22519.0368,7696.816,1084.304,10011.111,6733.68,3660.48,19886.16
09/01/2030 01:00,2325.283,24302.39242,7631.281,1075.072,10230.411,6733.68,3660.48,19886.16
09/01/2030 02:00,2339.653,25210.33632,7784.527,1096.66,10241.401,6733.68,3660.48,19886.16
09/01/2030 03:00,2387.614,25866.68386,7746.627,1091.321,10159.973,6733.68,3660.48,19886.16
09/01/2030 04:00,2274.413,25347.85877,8147.469,1147.791,10049.809,6733.68,3660.48,19886.16
09/01/2030 05:00,2355.346,25724.3027,4573.62,644.318,10182.363,6733.68,3660.48,19886.16
09/01/2030 06:00,2393.961,26873.28058,3991.182,562.266,10262.543,6733.68,3660.48,19886.16
09/01/2030 07:00,2301.92,27144.52301,4692.675,661.09,10231.049,6733.68,3660.48,19886.16
09/01/2030 08:00,2417.413,27424.42661,3916.496,551.744,10231.355,6733.68,3660.48,19886.16
09/01/2030 09:00,2384.352,26519.01768,4563.479,642.889,10197.381,6733.68,3660.48,19886.16
09/01/2030 10:00,2354.905,25285.32936,4582.758,645.605,10122.124,6733.68,3660.48,19886.16
09/01/2030 11:00,2361.694,26714.42208,4112.983,579.425,10177.457,7294.82,3965.52,21543.34
09/01/2030 12:00,2243.204,26920.81138,7533.348,1061.275,10030.565,7855.96,4270.56,23200.52
09/01/2030 13:00,2329.338,26401.98629,7234.32,1019.149,9793.361,7855.96,4270.56,23200.52
09/01/2030 14:00,2347.059,25604.94758,7283.872,1026.13,9353.103,7294.82,3965.52,21543.34
09/01/2030 15:00,2351.555,24643.98043,8155.665,1148.945,8930.278,6172.54,3355.44,18228.98
09/01/2030 16:00,2291.34,23364.4513,8191.468,1153.989,8555.179,5611.4,3050.4,16571.8
09/01/2030 17:00,2383.734,22464.53482,4187.67,589.946,8358.521,5050.26,2745.36,14914.62
09/01/2030 18:00,2357.727,21637.28765,4821.026,679.171,8197.886,5050.26,2745.36,14914.62
09/01/2030 19:00,2365.044,21003.94502,4678.889,659.148,8159.989,5050.26,2745.36,14914.62
09/01/2030 20:00,2422.879,20527.07378,3732.79,525.864,8174.631,5050.26,2745.36,14914.62
09/01/2030 21:00,2303.595,20550.79693,4676.037,658.746,8428.056,5050.26,2745.36,14914.62
09/01/2030 22:00,2363.898,21464.90928,3819.308,538.053,8981.176,5611.4,3050.4,16571.8
09/01/2030 23:00,2365.132,21380.41008,3725.924,524.897,9569.419,5611.4,3050.4,16571.8
10/01/2030 00:00,2257.662,22982.51491,7658.854,1078.956,10081.644,6172.54,3355.44,18228.98
10/01/2030 01:00,2356.404,24715.17101,6637.157,935.022,10259.12,6172.54,3355.44,18228.98
10/01/2030 02:00,2374.566,25641.28224,6713.234,945.74,10366.752,6733.68,3660.48,19886.16
10/01/2030 03:00,2279.615,26169.61349,7842.487,1104.826,10305.267,6733.68,3660.48,19886.16
10/01/2030 04:00,2355.082,25378.70098,8163.765,1150.086,10214.149,6733.68,3660.48,19886.16
10/01/2030 05:00,2381.178,25491.71866,3763.742,530.225,10326.282,6172.54,3355.44,18228.98
10/01/2030 06:00,2276.529,26524.51013,4844.636,682.498,10311.655,6172.54,3355.44,18228.98
10/01/2030 07:00,2370.246,26719.06954,4590.786,646.736,10430.387,6172.54,3355.44,18228.98
10/01/2030 08:00,2383.47,26974.46837,4533.742,638.7,10376.987,6172.54,3355.44,18228.98
10/01/2030 09:00,2316.907,26175.73968,4691.302,660.896,10191.209,6733.68,3660.48,19886.16
10/01/2030 10:00,2386.115,25048.94285,3485.702,491.055,10154.302,6733.68,3660.48,19886.16
10/01/2030 11:00,2325.195,26545.84618,4378.823,616.875,10147.168,7294.82,3965.52,21543.34
10/01/2030 12:00,2313.469,26728.5757,7550.23,1063.653,10066.544,7855.96,4270.56,23200.52
10/01/2030 13:00,2357.991,26216.08805,7415.522,1044.676,9826.252,7294.82,3965.52,21543.34
10/01/2030 14:00,2382.059,25502.06981,7597.353,1070.292,9456.716,6733.68,3660.48,19886.16
10/01/2030 15:00,2287.549,24443.08358,7844.247,1105.074,9231.562,6172.54,3355.44,18228.98
10/01/2030 16:00,2361.87,23041.8756,7574.189,1067.029,8932.459,5050.26,2745.36,14914.62
10/01/2030 17:00,2345.031,21934.72483,4593.269,647.086,8626.06,5050.26,2745.36,14914.62
10/01/2030 18:00,2290.811,21184.16069,4717.289,664.557,8461.476,4489.12,2440.32,13257.44
10/01/2030 19:00,2403.395,20576.10444,4260.772,600.245,8288.428,4489.12,2440.32,13257.44
10/01/2030 20:00,2307.121,20358.64575,4571.772,644.057,8205.475,4489.12,2440.32,13257.44
10/01/2030 21:00,2382.765,20319.88175,4664.628,657.139,8537.402,4489.12,2440.32,13257.44
10/01/2030 22:00,2395.196,21340.06171,3449.521,485.958,8966.578,5050.26,2745.36,14914.62
10/01/2030 23:00,2255.635,21214.36915,4426.571,623.602,9582.992,5611.4,3050.4,16571.8
11/01/2030 00:00,2329.691,22834.64131,6816.246,960.252,10025.22,5611.4,3050.4,16571.8
11/01/2030 01:00,2327.487,24660.66902,7753.22,1092.25,10198.949,6172.54,3355.44,18228.98
11/01/2030 02:00,2344.679,25412.7119,7946.593,1119.492,10293.723,6172.54,3355.44,18228.98
11/01/2030 03:00,2352.789,25922.87582,6486.117,913.744,10352.805,5611.4,3050.4,16571.8
11/01/2030 04:00,2384.087,25177.80413,6953.535,979.593,10317.358,5611.4,3050.4,16571.8
11/01/2030 05:00,2267.448,25496.57736,4589.783,646.595,10345.845,5611.4,3050.4,16571.8
11/01/2030 06:00,2354.729,26577.53338,4721.937,665.212,10263.671,5611.4,3050.4,16571.8
11/01/2030 07:00,2409.566,26879.61802,3762.528,530.053,10161.47,5050.26,2745.36,14914.62
11/01/2030 08:00,2318.054,27056.0101,4597.864,647.733,10096.411,5611.4,3050.4,16571.8
11/01/2030 09:00,2386.203,25864.36013,4639.75,653.634,10079.792,5611.4,3050.4,16571.8
11/01/2030 10:00,2353.407,25007.74949,4421.448,622.88,9967.307,6172.54,3355.44,18228.98
11/01/2030 11:00,2269.476,26290.44734,4500.941,634.079,10016.907,6733.68,3660.48,19886.16
11/01/2030 12:00,2354.288,26497.68163,6111.185,860.925,9915.915,7294.82,3965.52,21543.34
11/01/2030 13:00,2253.607,25880.83747,7775.683,1095.414,9666.9,7294.82,3965.52,21543.34
11/01/2030 14:00,2266.919,25116.9647,8009.24,1128.317,9249.923,6733.68,3660.48,19886.16
11/01/2030 15:00,2361.341,24087.34195,6319.755,890.308,8992.494,5611.4,3050.4,16571.8
11/01/2030 16:00,2391.669,22666.9104,7590.245,1069.291,8758.342,5050.26,2745.36,14914.62
11/01/2030 17:00,2285.786,21828.67834,4568.285,643.566,8457.447,4489.12,2440.32,13257.44
11/01/2030 18:00,2358.696,21022.91509,4635.947,653.098,8178.627,4489.12,2440.32,13257.44
11/01/2030 19:00,2371.833,20566.61941,4504.585,634.592,7988.401,4489.12,2440.32,13257.44
11/01/2030 20:00,2381.001,20077.89716,4628.288,652.019,8023.034,4489.12,2440.32,13257.44
11/01/2030 21:00,2411.858,20262.95041,4175.944,588.294,8280.987,4489.12,2440.32,13257.44
11/01/2030 22:00,2269.917,21089.35259,4577.529,644.868,8863.368,5050.26,2745.36,14914.62
11/01/2030 23:00,2324.137,20984.95382,4486.363,632.025,9388.922,5611.4,3050.4,16571.8
12/01/2030 00:00,2353.671,22680.43027,5850.019,824.133,9814.113,5611.4,3050.4,16571.8
12/01/2030 01:00,2270.446,24386.25787,7796.943,1098.41,10045.304,6172.54,3355.44,18228.98
12/01/2030 02:00,2277.146,25296.5255,7688.884,1083.187,10269.305,6172.54,3355.44,18228.98
12/01/2030 03:00,2385.321,25858.02269,6039.504,850.827,10194.364,6172.54,3355.44,18228.98
12/01/2030 04:00,2356.052,25492.56365,8127.025,1144.91,9941.956,5611.4,3050.4,16571.8
12/01/2030 05:00,2346.354,25915.69339,4576.842,644.772,10027.694,5611.4,3050.4,16571.8
12/01/2030 06:00,2385.939,27137.55182,4218.939,594.351,10117.648,5611.4,3050.4,16571.8
